age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
30,F,1218,En Couple,2,false,4360 TW 89
22,M,550,En Couple,2,false,41 GM 30
67,Homme,421,En Couple,1,false,4054 GB 60
31,F,544,Célibataire,0,false,3204 JE 53
82,M,726,En Couple,2,false,6285 QO 21
55,F,491,En Couple,3,false,1552 FM 97
21,F,161,Célibataire,0,false,2210 WL 13
73,M,556,En Couple,1,false,1297 WN 16
81,F,570,En Couple,2,false,1576 ZS 63
57,M,167,En Couple,4,false,3871 AY 94
36,F,469,En Couple,1,false,4858 PM 91
80,M,808,En Couple,0,false,6610 JN 41
49,F,1189,En Couple,4,false,9601 BM 75
72,M,200,Célibataire,0,false,9159 ZI 95
33,M,515,En Couple,1,false,9561 NK 53
26,M,401,En Couple,4,true,6473 ML 41
32,M,534,En Couple,1,false,3248 WK 33
51,F,1372,Célibataire,0,false,7672 WN 50
84,M,546,Célibataire,0,false,9447 PW 43
82,M,476,En Couple,2,false,2613 HM 65
30,M,481,En Couple,1,true,8046 QA 58
26,M,859,En Couple,1,false,115 WK 16
37,M,1195,Célibataire,0,false,8347 OB 83
49,M,568,En Couple,3,false,2519 KZ 28
38,M,404,Célibataire,0,false,3476 BO 31
40,M,1083,En Couple,2,false,7945 KT 15
56,M,425,Célibataire,0,false,4447 XY 79
52,M,157,En Couple,2,true,8465 EV 34
54,M,153,En Couple,2,true,1929 GD 47
22,F,479,En Couple,3,false,7770 YD 93
45,M,536,En Couple,2,false,3916 EP 76
65,M,576,En Couple,0,false,1 IY 31
56,M,512,En Couple,0,false,4390 PR 61
39,F,190,En Couple,1,false,3686 RP 58
53,F,237,En Couple,4,false,5656 PG 90
61,F,886,En Couple,0,false,9481 MI 16
29, ,436,En Couple,1,false,3764 XN 46
49,M,765,Célibataire,0,false,7150 PD 29
29,M,246,En Couple,2,false,2494 UW 42
36,M,999,En Couple,4,false,8233 TV 34
62,F,835,En Couple,2,false,1212 HB 12
72,F,1169,En Couple,2,false,7602 FM 46
59,M,180,Célibataire,0,false,1494 UF 79
64,M,906,Célibataire,0,false,6658 SE 37
57,M,707,En Couple,2,false,9061 IH 18
35,M,488,Célibataire,0,false,6900 BM 76
25,M,154,En Couple,2,false,4327 DV 79
24,M,1316,En Couple,0,false,404 NZ 93
27,M,1353,En Couple,1,false,6793 JK 70
41,M,531,En Couple,2,true,7058 KJ 86
58,M,187,En Couple,3,true,7627 RH 51
33,M,535,En Couple,2,false,4880 CD 56
36,M,571,En Couple,3,true,4416 HU 32
27,M,1152,En Couple,4,false,6447 MA 83
25,M,249,Célibataire,0,false,6058 KA 83
20,M,421,Célibataire,0,false,1270 RJ 12
49,M,497,En Couple,0,true,2497 PA 44
38,M,580,En Couple,0,false,90 WK 39
37,M,1225,En Couple,0,false,4461 JC 10
33,M,876,Célibataire,0,false,5430 IG 31
82,M,1257,Célibataire,0,false,1351 SG 74
52,M,501,Célibataire,0,false,1045 GG 70
61,M,868,En Couple,1,false,7964 ZR 66
31,M,1208,Célibataire,0,false,882 OK 11
60,M,1091,En Couple,4,true,5865 SN 85
63,M,191,Célibataire,0,false,9518 NW 95
58,M,423,En Couple,2,false,3087 YQ 62
74,M,1139,En Couple,3,false,8282 YE 90
61,F,405,En Couple,2,true,5840 GA 92
23,M,1274,Célibataire,0,false,9336 FN 98
69,M,443,En Couple,4,false,4895 UY 44
58,M,566,En Couple,4,false,9006 YW 50
50,F,552,En Couple,3,true,9204 LM 50
30,F,184,En Couple,4,true,5778 HJ 51
32,M,469,Célibataire,0,false,4101 UR 21
29,M,515,Célibataire,0,false,1390 NC 83
26,Homme,428,En Couple,0,false,5198 CE 85
37,M,833,Célibataire,0,false,6093 BL 54
28,M,230,En Couple,1,false,8425 KM 51
65,M,593,En Couple,0,false,4748 AU 42
40,F,589,Célibataire,0,false,9430 LP 16
18,M,886,En Couple,4,false,5017 CP 43
83,M,1155,Célibataire,0,false,8404 IK 36
20,M,485,En Couple,0,false,6935 HW 59
27,F,492,En Couple,4,false,2549 TR 57
23,M,204,En Couple,2,false,9240 MG 67
46,F,175,En Couple,2,false,1886 PP 38
44,F,512,En Couple,2,false,1344 LJ 28
22,M,490,Célibataire,0,false,3428 EG 90
78,F,591,Célibataire,0,false,6856 QM 69
19,M,210,En Couple,2,false,6527 VT 10
51,M,221,Célibataire,0,false,8345 ZX 22
33,M,731,En Couple,2,false,8666 GR 92
47,F,409,En Couple,3,false,2988 QG 89
54,M,1257,En Couple,1,true,3776 BI 52
23,M,225,En Couple,3,true,6160 HH 65
74,M,573,En Couple,4,true,1008 HH 20
31,F,546,En Couple,1,false,9299 HO 62
33,F,217,Marié(e),0,false,8874 EG 78
33,M,154,Célibataire,0,false,9671 ZP 47
28,M,709,En Couple,2,true,5024 KG 48
29,M,1109,En Couple,3,false,5263 LE 56
23,M,1146,Célibataire,0,false,8661 CV 89
22,M,181,Célibataire,0,false,7726 IZ 61
38,M,902,Célibataire,0,false,7984 CS 25
76,F,244,En Couple,4,false,478 GY 82
50,M,1134,Célibataire,0,false,4490 CZ 21
59,M,1164,En Couple,2,false,214 LS 53
26,M,160,En Couple,3,false,5179 MB 64
59,F,563,En Couple,1,true,5827 ZX 86
40,Masculin,431,En Couple,3,true,80 JU 48
41,M,1218,Célibataire,0,false,4352 BP 20
56,M,968,Célibataire,0,false,1304 RS 47
43,F,417,Célibataire,0,false,5789 XC 55
59,M,435,En Couple,0,false,4513 VA 22
68,F,932,En Couple,0,false,6219 QM 78
36,F,1092,Célibataire,0,false,2639 WK 10
25,F,573,Célibataire,0,false,2221 SN 94
54,M,443,Célibataire,0,false,3654 UE 80
31,M,1180,En Couple,4,false,6936 ZV 87
30,M,1044,En Couple,0,false,1594 VH 21
25,M,514,Célibataire,0,false,6451 RF 62
27,M,408,Célibataire,0,false,3094 JE 64
45,M,571,En Couple,1,false,9447 GO 24
58,M,1369,En Couple,4,false,3665 YP 25
22,F,224,En Couple,3,false,1936 FU 77
46,M,1345,En Couple,4,false,2201 TZ 45
47,M,406,Célibataire,0,false,9834 OV 92
51,M,518,En Couple,3,false,6012 OL 98
64,F,490,En Couple,3,false,9685 YI 57
26,M,234,En Couple,1,true,6762 VJ 37
45,F,221,Célibataire,0,false,8369 QE 20
53,M,954,Célibataire,0,false,2788 PO 41
25,F,834,Célibataire,0,false,9698 IK 52
38,F,547,En Couple,4,false,4703 JT 92
48,M,169,En Couple,4,false,2284 CJ 95
28,M,1280,En Couple,4,false,3905 WU 88
33,F,477,Célibataire,0,false,1383 LG 50
22,M,484,En Couple,2,false,7490 IP 13
33,M,1350,Célibataire,0,false,1756 QE 95
35,M,224,Célibataire,0,false,8669 YB 56
55,M,991,En Couple,2,false,5445 UQ 63
77,M,1033,Célibataire,0,false,7276 ZG 90
55,M,1150,Célibataire,0,false,5040 HI 91
21,M,469,En Couple,0,false,5486 WO 34
-1,M,230,Célibataire,0,false,9325 EC 46
24,M,1148,En Couple,0,false,9747 BQ 26
24,F,248,En Couple,1,true,3819 QZ 32
30,M,455,En Couple,1,true,3742 SM 67
53,M,555,Seul,0,false,6606 KP 29
72,M,200,En Couple,4,false,5282 OI 97
40,M,173,En Couple,2,false,1355 MY 76
60,M,457,En Couple,0,false,5206 XI 71
23,F,516,Célibataire,0,false,7258 EK 11
53,M,580,En Couple,0,false,3121 MA 11
52,F,1204,Seule,1,false,7299 CC 38
48,M,1295,Célibataire,0,false,6781 FI 40
42,M,1236,Célibataire,0,false,4593 AV 95
50,M,713,En Couple,1,false,5575 DR 17
20,M,582,En Couple,4,false,5873 LE 96
19,F,767,En Couple,3,false,2605 IZ 18
21,N/D,216,En Couple, ,true,4803 UP 44
39,M,1164,En Couple,1,false,7870 KF 81
74,M,1398,Célibataire,0,false,9976 TR 36
40,M,423,En Couple,2,false,1133 CD 91
41,M,414,Seul,0,false,5713 LI 25
32,M,229,En Couple,4,true,3518 RF 21
37,F,505,Célibataire,0,false,3142 PT 51
41,F,438,En Couple,4,false,8807 MB 10
26,M,585,Seul,0,false,6460 IY 47
21,F,1131,En Couple,2,true,1584 BQ 52
56,M,525,En Couple,0,true,2653 TE 72
84,M,539,En Couple,1,true,2227 YW 17
44,M,416,Célibataire,0,false,4420 OV 41
22,Féminin,468,Célibataire,0,false,3915 HN 28
34,F,749,Célibataire,0,false,3357 QM 89
27,F,580,Célibataire,0,false,5081 NF 89
53,M,567,En Couple,2,false,6569 LP 78
41,F,179,En Couple,3,false,4298 FD 49
68,M,987,Célibataire,0,false,8807 LT 43
30,M,594,En Couple,0,true,4401 CY 41
24,M,216,En Couple,0,false,2732 LM 70
29,F,830,En Couple,1,false,5651 AD 63
49,F,229,En Couple,0,false,3132 VU 65
57,F,597,Célibataire,0,false,8805 FI 65
21,F,744,En Couple,0,false,3117 ML 56
46,M,455,En Couple,2,false,7296 PA 39
51,M,764,Célibataire,0,false,1115 MH 64
27,M,733,Célibataire,0,false,6061 UG 56
77,F,987,En Couple,4,false,4014 AM 40
48,M,164,Célibataire,0,false,2937 ZN 68
18,F,856,En Couple,3,false,3365 QZ 52
49,M, ,?,0,false,8802 DU 87
72,M,1318,En Couple,0,false,4110 XC 24
51,F,1217,Célibataire,0,false,2263 VH 47
28,M,438,Célibataire,0,false,5178 ML 33
45,F,160,Célibataire,0,false,1451 RA 48
82,M,402,Célibataire,0,false,6318 VO 37
19,M,401,En Couple,0,false,5937 SC 62
49,F,464,En Couple,4,false,2268 LI 54
33,M,752,En Couple,2,true,3473 PS 57
26,M,1234,Célibataire,0,false,2654 MB 74
19,Homme,1318,Célibataire,0,false,2354 PG 17
52,M,536,En Couple,1,false,9195 TV 64
35,M,910,Célibataire,0,false,8989 BT 11
23,M,1287,Célibataire,0,false,207 KG 32
39,M,499,En Couple,2,false,2336 KD 21
50,M,769,En Couple,0,false,8199 WG 16
50,Masculin,510,Célibataire,0,false,6552 BB 57
83,M,417,En Couple,2,false,7314 EO 41
21,M,494,Seule,1,false,4437 GY 58
56,M,578,Seule,1,false,8929 VH 52
68,F,247,Célibataire,0,false,5161 VH 61
21,M,493,Célibataire,0,false,742 AR 11
52,M,201,En Couple,1,false,169 ZC 33
24,M,582,En Couple,0,false,3048 LG 54
20,F,224,Célibataire,0,false,3898 KZ 94
80,M,199,En Couple,3,true,7661 UX 10
47,M,427,Célibataire,0,false,4196 FX 49
44,M,1226,En Couple,0,false,5103 DP 32
39,M,940,En Couple,2,true,9682 KA 52
56,M,458,En Couple,1,false,4760 GP 68
51,M,563,En Couple,4,false,3488 EQ 29
52,M,1266,En Couple,4,false,6389 AT 78
64,M,812,Célibataire,0,false,5883 UW 30
47,M,435,En Couple,1,false,3205 QX 77
27,M,1300,Célibataire,0,false,8756 BV 78
30,M,449,Célibataire,0,false,9626 WE 34
57,M,777,En Couple,2,true,4333 QO 49
48,M,704,Célibataire,0,false,3254 WW 21
24,M,174,En Couple,4,false,6457 FN 26
18,M,241,En Couple,3,false,175 BK 95
20,F,495,Célibataire,0,false,1903 UR 17
49,F,546,En Couple,2,false,2924 NM 83
26,M,456,Célibataire,0,false,4056 VS 12
25,F,493,En Couple,3,false,710 XL 86
33,M,236,En Couple,2,false,5772 LE 37
35,M,439,En Couple,2,false,7175 AW 96
19,F,215,En Couple,2,false,7577 JG 32
33,M,1346,Célibataire,0,false,4205 GF 18
24,M,558,En Couple,2,false,7771 KR 84
21,M,1046,Seule,2,false,3719 WJ 89
60,M,230,En Couple,0,true,3268 BG 16
72,M,540,En Couple,2,false,4934 DW 63
22,M,1157,Célibataire,0,false,5669 KU 45
58,M,529,Célibataire,0,false,6685 QV 64
75,M,1288,En Couple,3,false,6931 PX 51
23,M,230,Seule,1,false,9426 DV 22
19,F,1183,En Couple,2,false,1458 MC 98
55,F,555,Célibataire,0,false,3114 NI 89
36,M,1301,En Couple,2,false,9149 RR 63
45,F,229,Célibataire,0,false,4560 OH 45
78,M,220,En Couple,4,false,5755 DD 68
26,M,1088,Seule,1,false,2766 NO 80
72,M,806,En Couple,0,false,3563 SF 31
27,M,1280,Célibataire,0,false,9169 UT 12
81,F,426,En Couple,4,true,4553 PX 20
59,M,184,Célibataire,0,false,3449 FS 71
21,M,533,Célibataire,0,false,6485 GG 27
60,M,898,En Couple,0,false,9078 CV 32
52,M,442,En Couple,3,false,3843 SN 32
19,M,513,En Couple,3,true,8636 HH 94
80,F,1056,En Couple,4,false,3989 EF 21
74,F,598,En Couple,0,false,8367 ZD 48
62,F,435,En Couple,1,false,7474 FS 79
26,M,479,En Couple,4,false,2343 WM 63
19,Femme,246,Seule,3,false,1187 MB 24
46,M,569,En Couple,2,false,2957 LC 72
55,F,162,En Couple,1,false,992 OW 36
84,F,454,En Couple,1,false,9995 IR 88
75,F,211,En Couple,0,false,8134 VL 15
76,F,533,En Couple,0,false,8800 AD 89
70,M,526,Célibataire,0,false,7699 OM 86
66,M,579,En Couple,1,false,9113 XU 85
45,M,433,En Couple,0,true,1352 BK 69
26,M,1128,En Couple,3,false,3032 YH 26
50,M,559,En Couple,0,true,4358 BB 84
47,F,878,Célibataire,0,false,6849 HN 98
55,F,586,En Couple,2,false,9233 QN 62
18,F,589,En Couple,0,false,4215 GE 51
53,F,453,En Couple,0,false,5392 XB 54
37,F,551,En Couple,0,true,8275 QB 48
20,M,1377,Célibataire,0,false,5802 IA 11
48,F,1329,En Couple,1,false,7501 VT 64
29,F,227,En Couple,4,true,249 YW 12
33,M,246,Célibataire,0,false,3200 EK 89
36,Masculin,171,En Couple,2,false,90 GO 18
57,M,233,En Couple,1,true,5002 FS 51
62,M,599,En Couple,3,false,4747 FC 16
78,M,207,Célibataire,0,false,6425 OK 58
67,?,493,En Couple,2,true,124 DW 24
57,M,1172,En Couple,0,false,1982 DK 11
32,M,1264,En Couple,2,false,6382 DI 37
55,F, ,Célibataire,0,false,1981 YL 14
43,M,452,En Couple,3,false,2486 ST 86
31,M,564,Célibataire,0,false,971 KQ 69
64,M,745,Seule,2,false,1802 WM 14
42,M,469,En Couple,1,true,4318 VM 13
63,F,542,Célibataire,0,false,9234 RY 37
21,F,502,En Couple,4,false,7056 CP 18
45,M,515,Célibataire,0,false,824 ZF 39
25,M,996,En Couple,4,false,4332 HG 32
39,F,580,En Couple,3,false,232 FS 76
51,M,580,Célibataire,0,false,9231 SL 71
66,F,426,En Couple,3,false,7136 GN 95
28,M,433,En Couple,2,false,2327 JY 20
57,M,446,En Couple,1,false,6512 PB 20
63,F,1271,En Couple,2,true,6519 FV 56
46,M,1175,En Couple,1,false,2843 IZ 93
36,M,1351,En Couple,2,false,5745 TE 80
30,M,476,En Couple,0,false,6196 XI 75
46,M,230,En Couple,0,false,6394 HH 35
38,M,519,Célibataire,0,false,3153 SV 92
38,M,155,En Couple,1,false,153 GA 79
34,M,1062,Célibataire,0,false,2283 AV 92
84,F,1347,En Couple,0,?,4407 MJ 80
45,M,402,En Couple,0,false,5852 PW 73
28,F,765,En Couple,4,false,9391 KY 72
26,M,1000,Célibataire,0,false,2158 WV 26
31,F,515,Seule,3,false,1407 OT 12
18,M,244,Célibataire,0,false,2610 MT 83
43,M,547,En Couple,1,false,1797 KZ 25
72,F,764,Célibataire,0,false,6038 OQ 35
76,F,487,En Couple,2,false,979 RQ 51
44,M,589,En Couple,2,false,7789 DV 54
54,M,170,Célibataire,0,false,907 WT 27
65,M,1139,En Couple,0,true,8043 BC 17
18,M,590,En Couple,4,false,9075 OJ 58
21,Homme,1205,En Couple,0,false,3606 GF 97
40,M,584,En Couple,0,true,2098 HT 27
60,M,241,En Couple,0,false,4358 BB 88
44,F,1186,En Couple,3,false,992 GL 10
45,M,454,En Couple,1,false,8068 LK 76
40,M,181,En Couple,3,true,2937 ZA 37
55,M,506,Célibataire,0,false,6686 SP 80
46,F,1123,En Couple,0,false,6906 NN 94
23,M,484,Célibataire,0,false,289 LE 85
62,M,533,En Couple,0,false,7442 DM 47
35,M,1394,En Couple,0,false,2701 CQ 91
44,M,522,En Couple,0,false,9170 DB 53
82,M,1047,En Couple,3,true,6549 MI 45
31,F,218,En Couple,1,false,8557 BL 25
66,M,949,En Couple,0,false,7164 QN 42
26,M,800,Célibataire,0,false,888 ZZ 78
44,M,493,En Couple,4,false,5560 XL 39
64,M,1025,En Couple,4,false,5467 QO 84
39,F,535,En Couple,0,false,65 IY 91
76,M,478,En Couple,0,true,6205 QO 67
51,M,231,Célibataire,0,false,4482 XK 33
54,F,466,En Couple,2,false,3515 UJ 69
60,F,470,En Couple,1,false,7175 DX 32
22,M,463,En Couple,4,false,2705 AD 70
34,M,834,En Couple,4,false,1245 HN 45
75,F,500,En Couple,2,true,2591 EB 46
23,M,217,En Couple,3,true,7509 YM 95
51,F,786,Célibataire,0,false,1829 BX 15
49,M,525,Célibataire,0,false,321 LX 98
31,F,1301,En Couple,2,false,7222 ZX 59
54,M,236,En Couple,0,true,5877 AH 20
76,M,423,Célibataire,0,false,3176 YC 31
65,M,209,En Couple,1,true,6630 BN 93
33,M,434,En Couple,1,false,402 XO 47
55,M,153,Célibataire,0,false,1438 LR 71
54,M,576,En Couple,2,false,8541 EB 54
19,F,553,Célibataire,0,false,7365 TV 79
33,M,1147,Célibataire,0,false,931 QM 81
57,M,409,En Couple,2,false,3065 TB 85
28,M,444,En Couple,1,false,787 VC 83
24,M,920,En Couple,1,false,6343 SB 49
46,M,554,En Couple,0,false,2714 QB 44
65,F,1398,Seule,1,false,1567 BI 21
20,M,570,Seule,3,false,3226 ZH 77
53,M,180,En Couple,0,false,4515 AR 19
49,M,1192,En Couple,0,true,6422 GP 86
84,F,150,En Couple,1,false,5031 BO 38
81,F,592,Célibataire,0,false,3732 HQ 66
43,F,201,Marié(e),0,false,8354 WC 69
22,F,457,Seule,2,false,521 DZ 85
18,M,232,En Couple,4,false,1884 IT 13
34,F,469,En Couple,1,false,6720 QK 24
70,M,418,En Couple,3,false,9806 FH 59
57,M,534,En Couple,3,false,1747 LE 49
39,F,958,Célibataire,0,false,2436 JY 28
72,M,593,En Couple,1,false,8815 QX 54
84,M,418,Célibataire,0,false,1341 QU 49
73,M,571,En Couple,1,false,1284 VX 13
80,M,440,En Couple,3,false,7241 PF 93
50,F,249,Célibataire,0,false,6802 DW 81
38,M,589,Célibataire,0,false,8810 NF 22
18,F,584,Célibataire,0,false,2205 FU 93
84,M,533,En Couple,2,false,4723 SN 76
73,M,544,En Couple,2,false,1162 WQ 77
26,F,898,Célibataire,0,false,6747 ZB 35
51,M,151,En Couple,2,false,2463 UK 17
37,M,455,En Couple,0,true,1051 BM 59
59,M,948,En Couple,2,false,9014 AC 44
53,M,552,En Couple,3,true,6763 ML 44
53,M,1290,En Couple,1,false,2842 BM 83
24,M,563,En Couple,1,false,1960 IZ 55
42,F,1389,Célibataire,0,false,1719 QK 64
62,F,431,Célibataire,0,false,9265 MZ 71
20,M,507,En Couple,4,false,5726 RP 69
61,M,459,En Couple,4,false,1317 NS 73
20,Masculin,419,En Couple,1,false,8190 ZP 74
49,M,532,En Couple,4,false,966 VZ 77
27,F,451,En Couple,4,false,2524 ZR 37
31,M,433,Célibataire,0,false,3352 NA 29
39,M,538,Célibataire,0,false,7339 AF 22
21,Femme,211,Célibataire,0,false,4722 CU 20
48,M,498,Seule,1,false,2708 ES 26
29,F,243,En Couple,1,false,1547 RP 68
43,F,199,En Couple,4,false,1599 DF 62
46,M,1315,En Couple,4,false,5149 QS 16
27,M,960,Célibataire,0,false,7783 OW 86
81,M,848,En Couple,4,false,7638 MM 34
20,M,468,Seule,2,false,6890 DU 11
41,M,500,En Couple,0,true,978 IL 37
30,?,457,En Couple,0,true,1446 RG 56
20,M,164,Célibataire,0,false,5281 YZ 68
27,M,505,En Couple,1,false,1725 KH 86
21,M,168,En Couple,1,false,471 EG 93
31,F,1165,Célibataire,0,false,1 FJ 97
40,M,528,En Couple,0,false,166 MP 81
71,M,508,Célibataire,0,false,9000 BU 85
20,F,558,Célibataire,0,false,6229 HS 88
41,M,439,En Couple,2,false,4360 MM 32
51,F,462,En Couple,0,false,1980 FH 87
50,M,447,Célibataire,0,false,7947 TD 47
64,F,1147,En Couple,0,false,4821 FR 60
32,M,571,En Couple,3,true,5052 EP 76
22,F,426,Célibataire,0,false,7388 ZA 73
67,M,185,Célibataire,0,false,2184 RK 53
18,M,486,Célibataire,0,false,9376 SD 92
28,F,980,En Couple,2,false,2318 QI 47
21,F,563,En Couple,0,true,3823 PT 16
74,M,458,Célibataire,0,false,7055 NU 11
66,M,548,En Couple,1,false,1469 UP 71
32,M,832,En Couple,1,false,6430 XW 24
33,M,770,En Couple,1,false,7901 BN 53
50,M,504,Célibataire,0,false,256 XV 10
69,F,1263,Seule,1,false,7797 UC 76
52,M,504,En Couple,1,false,5788 SR 36
19,M,905,Célibataire,0,false,9150 ER 53
60,M,219,En Couple,2,false,4411 YS 84
54,F,532,En Couple,0,false,9666 SC 35
26,F,504,En Couple,1,false,697 YO 85
31,M,529,En Couple,0,true,6444 FS 97
65,M,527,En Couple,2,false,8354 XX 36
53,F,551,En Couple,0,false,4491 HX 19
68,F,796,En Couple,0,false,7477 KV 24
19,F,485,Marié(e),0,false,2478 HS 81
83,M,885,Célibataire,0,false,3012 PZ 89
18,F,461,En Couple,1,false,5528 QT 10
25,M,547,En Couple,1,true,3713 NH 67
80,M,572,En Couple,3,false,8093 QE 53
37,M,850,En Couple,1,true,7778 PT 50
53,F,543,En Couple,0,true,3555 YT 58
21,F,581,Célibataire,0,false,7470 SN 23
20,M,493,Célibataire,0,false,8322 IB 28
53,M,456,En Couple,0,false,7790 TA 15
46,F,204,Célibataire,0,false,4884 DG 48
75,M,588,En Couple,4,true,4732 IF 22
54,M,413,En Couple,0,false,821 XU 57
55,M,152,Célibataire,0,false,1574 CY 96
78,M,1177,En Couple,3,false,5859 BS 69
25,F,586,Marié(e),3,false,2683 BP 36
42,M,897,En Couple,3,false,4302 WI 31
30,F,203,En Couple,1,false,7804 MR 90
32,M,777,Célibataire,0,false,8153 CV 50
50,M,438,En Couple,3,true,7484 FR 51
43,M,463,En Couple,1,true,5542 YE 32
36,M,229,Célibataire,0,false,8784 OT 68
23,M,217,Célibataire,0,false,8590 JU 30
22,M,411,En Couple,2,true,6928 AL 89
37,M,1282,En Couple,0,false,3590 EU 28
56,F,1146,En Couple,2,false,3683 WP 54
48,M,455,En Couple,4,false,7195 KK 94
82,M,475,Marié(e),3,false,6566 HJ 27
44,M,217,En Couple,0,false,3590 GB 39
19,M,555,En Couple,0,false,8645 WR 12
23,F,582,En Couple,4,false,4040 SV 44
48,M,497,En Couple,3,false,5296 BG 20
65,M,526,En Couple,2,false,8399 BH 28
46,M,532,En Couple,0,false,2007 TG 49
37,M,538,En Couple,0,false,670 KZ 80
42,M,762,Célibataire,0,false,7982 ZQ 21
22,F,924,En Couple,4,false,7209 XV 28
19,M,508,Célibataire,0,false,745 UK 30
71,M,755,Célibataire,0,false,7685 RH 70
20,F,444,Célibataire,0,false,7392 SS 24
38,M,158,Célibataire,0,false,5516 OF 21
19,F,593,En Couple,3,false,1292 BL 66
33,M,526,En Couple,0,false,7591 FA 87
45,M,401,En Couple,0,true,2280 RB 36
40,M,546,En Couple,2,true,2881 DU 13
52,M,214,En Couple,2,false,1344 BR 19
36,M,857,Seul,0,false,9274 GT 55
52,M,156,En Couple,1,false,8404 VK 20
19,F,852,Célibataire,0,false,8417 PE 85
37,M,534,En Couple,0,true,2342 UL 15
49,M,180,En Couple,0,true,1273 SH 89
46,M,233,En Couple,1,false,6439 UF 22
56,M,526,Seule,3,false,9444 TP 64
54,M,174,En Couple,4,false,2141 LZ 94
58,M,725,En Couple,0,false,3082 UB 12
43,M,1209,En Couple,3,false,2800 PU 26
20,M,890,En Couple,3,true,4131 VB 59
44,M,839,En Couple,3,false,4536 UG 57
77,M,919,En Couple,4,false,5128 CT 52
26,F,520,Seule,2,false,9168 JE 32
62,F,514,En Couple,1,true,8214 BC 85
76,M,497,Célibataire,0,false,8854 PL 64
22,M,174,En Couple,0,false,2122 VP 63
50,Femme,445,En Couple,1,false,6680 UF 61
55,M,413,En Couple,4,false,3845 AO 64
31,M,155,En Couple,2,false,4727 GX 90
38,F,1045,En Couple,3,false,3320 GU 31
62,M,556,En Couple,4,true,7783 IV 43
44,M,467,Célibataire,0,false,9657 LO 25
31,M,576,Célibataire,0,false,349 HQ 93
49,F,532,Seule,1,false,1516 KL 43
22,M,452,Célibataire,0,false,6399 PI 76
51,M,1041,En Couple,4,false,2043 JX 15
37,M,1019,En Couple,2,false,3143 XV 84
42,F,220,En Couple,2,false,9742 RK 56
44,F,216,En Couple,2,false,6608 OI 45
37,M,526,Célibataire,0,false,3027 AG 40
57,M,220,En Couple,2,true,7591 JP 48
29,M,1311,En Couple,3,false,2182 YV 45
56,F,426,Célibataire,0,false,7738 YN 20
77,M,1391,En Couple,0,true,4793 JQ 12
35,M,574,En Couple,4,false,2588 VV 30
20,F,426,En Couple,3,true,2669 TO 76
41,F,1144,En Couple,2,false,1550 XV 27
20,M,570,En Couple,1,false,2535 BX 13
20,F,493,En Couple,0,false,8679 JB 36
35,F,504,Célibataire,0,false,9212 YV 49
29,F,1172,En Couple,4,false,4861 UL 60
78,M,536,Célibataire,0,false,2916 PV 22
24,M,450,Célibataire,0,false,7481 JS 28
79,M,187,Célibataire,0,false,9626 JG 53
50,M,573,En Couple,3,false,7015 DQ 38
42,M,717,Célibataire,0,false,4601 XY 46
28,M,575,En Couple,4,false,5459 QM 95
41,M,756,En Couple,3,true,4080 JS 79
47,M,405,En Couple,0,false,5356 TJ 74
46,M,489,En Couple,4,false,9711 BB 60
38,N/D,1391,En Couple,1,false,3492 JH 53
66,M,1227,En Couple,2,true,8743 XC 20
28,M,730,Célibataire,0,false,2765 MI 32
26,F,429,Célibataire,0,false,8126 TD 76
36,M,579,En Couple,0,false,8925 QH 92
57,M,203,En Couple,2,true,9800 YS 73
21,M,997,En Couple,1,true,5066 VS 47
48,M,439,En Couple,2,true,2750 MM 39
24,F,197,En Couple,4,false,5119 CW 90
30,M,492,En Couple,4,false,3162 TS 27
54,M,897,Célibataire,0,false,1237 GX 51
81,F,530,Célibataire,0,false,297 OX 76
18,F,544,En Couple,1,false,3498 YP 28
26,F,445,En Couple,0,false,9895 MB 56
18,Homme,183,En Couple,0,false,4413 GZ 65
53,M,976,En Couple,0,false,9286 FL 32
78,M,1311,Seule,3,false,4815 QM 29
49,F,575,En Couple,4,false,3687 WE 10
73,M,193,En Couple,1,false,5618 FP 48
23,M,234,Célibataire,0,false,830 RY 90
20,M,400,Célibataire,0,false,4685 XW 98
74,F,1126,Seule,3,false,6673 DU 48
